BINNED_PROPERTY_DAMAGE,prob_0 to 2.5k,prob_100k to 200k,prob_10k to 20k,prob_2.5k to 5k,prob_200k to 300k,prob_20k to 30k,prob_300k to 400k,prob_30k to 40k,prob_400k to 500k,prob_40k to 50k,prob_500k to 600k,prob_50k to 75k,prob_5k to 10k,prob_600k to 700k,prob_700k to 800k,prob_75k to 100k,prob_900k to 1B,prob_greater than 1B
0 to 2.5k,0.9979605675000001,0.0001260641,0.000289398,0.0005985285,0.0001375434,0.0001731603,8.8998e-06,5.5090300000000003e-05,2.5512999999999996e-06,0.0001545323,6.118999999999999e-07,2.2201300000000004e-05,0.0001634258,6.429999999999999e-07,1.2824e-06,0.0002844519,5.7124e-06,1.52403e-05
0 to 2.5k,0.9526833296,0.0012665463,0.0082726879,0.0177695826,0.0015566555,0.0059459032,0.0002074074,0.0010122954,0.0001105579,0.0039223358,2.0465700000000003e-05,0.0004858905,0.0043327929,2.46317e-05,4.81454e-05,0.0019989733,0.0001417179,0.00020031550000000002
0 to 2.5k,0.9943306446000001,0.0002074277,0.0004756995,0.0019214612,8.829370000000001e-05,0.0006321943,1.7836000000000003e-05,5.086630000000001e-05,4.1992e-06,0.0002906992,4.479e-07,8.847170000000001e-05,0.0015990561,4.4160000000000004e-07,1.2594e-06,0.0002792555,7.3945999999999995e-06,4.6642999999999995e-06
0 to 2.5k,0.9995785356,7.12292e-05,4.1381800000000004e-05,8.98198e-05,5.7609800000000005e-05,2.82883e-05,1.4491900000000001e-05,7.0143e-06,7.718e-07,1.9252500000000002e-05,2.352e-07,2.35703e-05,1.2109000000000002e-05,3.267e-07,4.008e-07,5.0189400000000004e-05,2.9495e-06,1.736e-06
0 to 2.5k,0.9965052605,0.00018562370000000002,0.00046864970000000004,0.0014698199000000001,0.0001482705,0.00047440780000000004,3.06884e-05,0.00010900450000000001,1.1660600000000001e-05,7.19802e-05,4.3528999999999994e-06,4.942820000000001e-05,0.0002455226,4.8349e-06,3.3692e-06,0.0001569362,2.6204600000000003e-05,3.38501e-05
0 to 2.5k,0.9964486361,0.0001392219,0.000369358,0.0014598516,0.0001232124,0.0003729798,1.3956900000000002e-05,0.0001115742,5.7774e-06,0.00016983850000000002,1.0627e-06,3.0294900000000004e-05,0.0004953147,1.0652999999999998e-06,2.2934999999999997e-06,0.0002367826,8.4022e-06,1.0406700000000002e-05
0 to 2.5k,0.999160409,0.0001162373,2.46615e-05,6.822720000000001e-05,0.00011939999999999999,1.9765400000000002e-05,0.00037579430000000004,1.4239999999999998e-06,3.9509e-06,3.9627300000000006e-05,1.1176e-06,1.3875500000000001e-05,1.9581800000000003e-05,6.339e-07,1.8456999999999998e-06,3.0073e-05,2.0358e-06,1.6616e-06
0 to 2.5k,0.9891157746,0.00030017680000000004,0.0013305933,0.0048981011,0.0004064343,0.0005886331,3.05211e-05,0.0001806317,1.9140000000000003e-05,0.0007371466,2.8284000000000003e-06,8.86845e-05,0.0017709960000000002,3.3195e-06,5.9032e-06,0.0004614778,2.5210700000000002e-05,3.4366900000000005e-05
0 to 2.5k,0.9947459698000001,0.0001811483,0.0003497656,0.0028681702000000002,0.0001880449,0.00019894390000000002,1.66492e-05,0.0001376936,6.2497e-06,0.0002759759,1.3186e-06,3.89426e-05,0.0006323408000000001,1.5594999999999998e-06,2.4554999999999996e-06,0.0003182343,1.55478e-05,2.0996800000000005e-05
0 to 2.5k,0.7684067488,0.014666606700000001,0.0133032454,0.07322431360000001,0.0162969977,0.0125634512,0.0044110026,0.0049796882,0.0019013877,0.0364680551,0.0005858424000000001,0.0066961125,0.026286501400000002,0.0007228277,0.0015902522,0.0119872484,0.0014532852,0.004456399000000001
0 to 2.5k,0.9974876642,8.990980000000001e-05,7.97772e-05,0.0010858922,0.0001101606,5.46496e-05,1.1314600000000002e-05,8.83743e-05,3.7726e-06,0.00013156380000000002,9.095e-07,3.11917e-05,0.0005688195,8.596e-07,1.3512999999999999e-06,0.00022918100000000001,1.03643e-05,1.4330700000000002e-05
0 to 2.5k,0.9849148989000001,0.0002922208,0.0012132736,0.0048852377,0.0001439543,0.0006648818,1.5267300000000002e-05,0.0001219927,5.2683e-06,0.0009230425000000001,7.133e-07,0.0001641729,0.0057916008,6.085e-07,2.221e-06,0.0008387875000000001,1.5168100000000001e-05,6.5584e-06
0 to 2.5k,0.9839788675000001,0.0006011590000000001,0.0013314406000000001,0.0041520852,0.0017535992,0.0009901772000000001,0.0002998759,0.00035228600000000005,0.0001372176,0.0010313825000000001,5.248770000000001e-05,0.00034354700000000004,0.002803612,5.5190400000000006e-05,3.3632e-05,0.0007985955,0.00014846570000000002,0.0011364222
0 to 2.5k,0.9817519784000001,0.0009298830000000001,0.002096815,0.0035772761,0.0007092927000000001,0.0046647065,0.0001725557,0.00041016450000000003,6.980380000000001e-05,0.0009038066,1.8644600000000004e-05,0.0006231857,0.0027071051,1.8261700000000002e-05,1.8042700000000003e-05,0.0009902864,0.00012074440000000001,0.00021745650000000002
0 to 2.5k,0.9516772628000001,0.0043580644,0.0095971879,0.0032527314,0.0027043852,0.0159894545,0.0009810681000000001,0.0018420799,0.0004917554,0.0012659801000000001,0.00035125710000000004,0.0008650323000000001,0.0011851831,0.00029251580000000003,0.000222763,0.002327506,0.0005168348,0.0020787918000000002
0 to 2.5k,0.9983855486000001,0.00010345120000000001,0.0001274638,0.0006432898000000001,0.00010345800000000001,0.0001386146,1.38056e-05,6.36722e-05,4.687e-06,5.5535800000000005e-05,1.5872999999999998e-06,2.9398200000000003e-05,0.0001691301,1.9095e-06,1.3961e-06,0.0001176938,1.2412600000000002e-05,2.6967500000000006e-05
0 to 2.5k,0.9916295409,0.0001443283,0.0025471207,0.0037364808,9.12546e-05,0.0006512848000000001,5.5973e-06,8.02066e-05,2.8315e-06,0.0003359624,3.6589999999999996e-07,2.6847400000000003e-05,0.0005055492000000001,3.952e-07,9.118e-07,0.00023118580000000002,7.4329e-06,2.6865e-06
0 to 2.5k,0.9988769889,3.7321200000000004e-05,0.0002555789,0.0004069487,4.8088600000000006e-05,0.0001753716,4.8861e-06,2.9229800000000003e-05,2.1848999999999996e-06,1.9982000000000003e-05,3.355e-07,6.6164e-06,5.8709700000000005e-05,3.7e-07,3.689e-07,7.06509e-05,3.9439e-06,2.5321e-06
0 to 2.5k,0.9976993203000001,7.884280000000002e-05,0.000468452,0.0008918945,0.0001597369,0.0001808577,1.34388e-05,7.582900000000001e-05,5.7077e-06,8.37333e-05,2.1929e-06,2.3773800000000003e-05,0.00013661400000000002,2.0228999999999997e-06,1.6558999999999999e-06,0.0001338468,2.13677e-05,2.0621800000000003e-05
0 to 2.5k,0.9978969097,0.00034456360000000003,8.744130000000001e-05,0.000246475,0.0002581285,7.454340000000001e-05,0.0006584863,4.3563e-06,6.011899999999999e-06,0.0002162113,1.5221e-06,4.69457e-05,4.57884e-05,1.0455e-06,4.7286e-06,9.901500000000001e-05,4.5566e-06,2.9843e-06
0 to 2.5k,0.999781549,6.820840000000001e-05,5.7531e-06,9.0646e-06,3.666450000000001e-05,2.28998e-05,4.0526700000000006e-05,4.641e-07,4.106e-07,7.2114e-06,1.082e-07,4.1909e-06,3.1772999999999996e-06,6.3e-08,2.938e-07,1.8937600000000003e-05,2.025e-07,2.604e-07
0 to 2.5k,0.9967619181,0.00016312690000000002,0.000329382,0.0014526885000000001,0.0002219056,0.00027422030000000003,2.2739500000000005e-05,0.0001359269,1.0262000000000001e-05,0.00011781770000000001,4.2068999999999995e-06,3.7055400000000004e-05,0.0002177182,4.4361e-06,3.2512e-06,0.00015617150000000001,2.79573e-05,5.9309700000000006e-05
0 to 2.5k,0.9795553088000001,0.0006165914,0.0047832723,0.005248854900000001,0.0005885015,0.0042610727,6.27846e-05,0.0002955367,2.8590900000000004e-05,0.0016937152,4.1738e-06,0.00018423430000000002,0.0014411882,4.8316e-06,1.1350800000000002e-05,0.0011197518,2.8757800000000004e-05,7.15229e-05
0 to 2.5k,0.9969540834,0.0005406749,4.1249500000000005e-05,0.00022117760000000001,0.0003302782,3.72208e-05,0.0015025601,5.1409e-06,1.25338e-05,0.0001279279,8.333e-06,5.5323000000000005e-05,5.691240000000001e-05,4.1861e-06,8.073099999999999e-06,6.52485e-05,7.1839e-06,2.2104300000000005e-05
0 to 2.5k,0.9995955825,2.71401e-05,8.045640000000002e-05,8.31477e-05,3.31172e-05,4.79965e-05,2.1097999999999997e-06,1.2421e-05,3.988e-07,2.26054e-05,1.476e-07,6.836999999999999e-06,2.2372500000000003e-05,1.693e-07,1.841e-07,5.894980000000001e-05,1.9212999999999997e-06,4.4013e-06
0 to 2.5k,0.9961279035,0.0002573028,0.0003680636,0.0009363414000000001,0.0003134887,0.0003701512,6.38013e-05,0.00010788300000000001,1.23685e-05,0.0002809251,2.4299e-06,0.00011737210000000001,0.00046533770000000004,2.2721e-06,5.0864e-06,0.0005299226,2.2217000000000004e-05,1.7150900000000002e-05
0 to 2.5k,0.9902899861000001,0.0003958837,0.0014760632,0.0027088413,8.162010000000001e-05,0.0010051732000000001,2.08742e-05,5.485170000000001e-05,6.2750999999999994e-06,0.00027907130000000003,8.573e-07,0.0002825177,0.0031281323,1.0986e-06,1.8607e-06,0.0002491256,1.12428e-05,6.6455999999999995e-06
0 to 2.5k,0.9684983492,0.0008365917,0.0019465649000000001,0.010900747,0.0008856155,0.0020473555,0.0001879242,0.0002918245,0.0001059897,0.0016239191,1.7396500000000002e-05,0.0003793741,0.0110946363,1.74333e-05,1.9430600000000003e-05,0.0008712363,6.056840000000001e-05,0.000214856
0 to 2.5k,0.9907071590000001,0.0014548792000000001,0.0003316645,0.0025731279,0.0005390903,0.0003588064,0.00018202190000000002,0.000426359,3.2231700000000005e-05,0.0005228847000000001,2.23636e-05,0.0003854563,0.0011083824000000001,1.95302e-05,2.8604500000000004e-05,0.0010414537,0.0001079832,0.0001582593
0 to 2.5k,0.9920410514,0.0001638287,0.0009481037000000001,0.0037628466,0.0006781407000000001,0.00038372760000000004,4.85692e-05,0.0002470875,3.22876e-05,0.0004085924,5.974e-06,7.15895e-05,0.0006682322,6.9787e-06,7.1623e-06,0.0004024623,5.46697e-05,6.87438e-05
0 to 2.5k,0.9966907501000001,0.00026841340000000003,0.0004638177,0.0009184165000000001,0.0001509139,0.0002709619,2.6057400000000002e-05,7.944580000000001e-05,5.1758e-06,0.0002114906,1.231e-06,6.917880000000001e-05,0.0003655392,1.1008e-06,2.6673999999999997e-06,0.00045347780000000004,1.5572e-05,5.7237e-06
0 to 2.5k,0.9983215928,0.00016613470000000001,0.00013043010000000002,0.00046736710000000003,0.00015122480000000002,0.0001395764,6.24731e-05,4.90513e-05,1.0229600000000001e-05,5.8208600000000004e-05,2.3862e-06,7.10719e-05,0.0001406167,2.5483000000000002e-06,2.3797e-06,0.0001913901,2.4522100000000004e-05,8.7821e-06
0 to 2.5k,0.9951606393,0.0002667982,0.0003694312,0.0017247526,0.0004602181,0.0002294896,5.691200000000001e-05,0.0002956064,2.3863000000000002e-05,0.0002445387,8.0203e-06,6.636890000000001e-05,0.00045582740000000004,8.625199999999998e-06,9.903999999999999e-06,0.0004685514,5.5603700000000004e-05,9.48785e-05
0 to 2.5k,0.9917625189,0.0006858727,0.0005227738,0.0029586835000000003,0.0007401818000000001,0.0003663149,0.00014788950000000001,0.0006055343,6.02316e-05,0.0003455107,4.4497400000000005e-05,0.0001285859,0.00047545840000000003,4.5862700000000004e-05,3.23079e-05,0.0004985979,0.0001257266,0.0004536267
0 to 2.5k,0.9034222364000001,0.0015539124,0.058740053300000004,0.006464039,0.0074090292,0.005399044600000001,0.0007411088,0.0013722106,0.0008312716000000001,0.0045937463,0.0005969494000000001,0.0012239893,0.0020206519,0.0008154398,0.0004555206,0.0012840126,0.0010391738,0.0020374695000000003
0 to 2.5k,0.9969833493,0.00025159520000000003,0.0005687732,0.0009775922,8.91035e-05,0.00035050900000000004,2.42378e-05,3.0705300000000006e-05,3.8625e-06,7.993520000000001e-05,9.913e-07,0.0001154832,0.00037902270000000004,1.3291e-06,1.3138e-06,0.00011928700000000001,1.2301000000000001e-05,1.0626100000000001e-05
0 to 2.5k,0.7136864662,0.013446450200000001,0.0474633537,0.0557583496,0.0042532464,0.0411865674,0.0008957435,0.0077042161,0.0008879874,0.012895449100000001,0.0003067859,0.006163140300000001,0.0711617097,0.00030253830000000003,0.0007195281,0.0203238074,0.0010457034,0.0017990915
0 to 2.5k,0.9985687733,9.01426e-05,0.000248949,0.00032124270000000003,0.0001410806,0.0001028184,1.68286e-05,6.15934e-05,3.8669999999999996e-06,6.35956e-05,1.4072999999999998e-06,3.45098e-05,0.0001287785,1.1992999999999999e-06,2.0224e-06,0.0001909973,1.7195900000000003e-05,5.2573e-06
0 to 2.5k,0.9963414073,0.0002476229,0.00041881700000000004,0.0010875175,0.0003676199,0.0002230497,5.265850000000001e-05,9.82653e-05,9.745900000000001e-06,0.0002810048,2.4115e-06,9.14172e-05,0.0002707884,2.8242e-06,4.1794e-06,0.0004456749,3.06421e-05,2.44447e-05
0 to 2.5k,0.9927147031,0.0004137759,0.000701517,0.0018622357,0.0006725991,0.0007858949000000001,0.00013126000000000001,0.0002659938,3.4222100000000006e-05,0.00048220100000000003,8.7129e-06,0.0001606629,0.0007063364,8.769999999999999e-06,1.5286100000000003e-05,0.0009033681,6.05376e-05,7.17233e-05
0 to 2.5k,0.9918113947,0.0003599896,0.0023738069,0.0014576179000000001,0.00042640740000000004,0.0011449396,3.931040000000001e-05,0.0001357283,1.6325800000000002e-05,0.0003142755,5.036400000000001e-06,0.00020292580000000001,0.0010749149,5.723799999999999e-06,5.9827e-06,0.00047978150000000004,4.235990000000001e-05,0.00010371020000000001
0 to 2.5k,0.9865260720000001,0.0005582591,0.0011154977,0.0039755236,0.0002430426,0.0017192698,6.976180000000001e-05,0.0002166995,1.9161400000000003e-05,0.0008385846000000001,5.046999999999999e-06,0.0003357678,0.0034851769000000003,4.1117e-06,7.9902e-06,0.0007793364000000001,4.58449e-05,5.47162e-05
0 to 2.5k,0.9901784658,0.0001331785,0.0027977077,0.0031743671,0.0002453374,0.0012094543,1.4842100000000001e-05,0.0001238795,1.06023e-05,0.0005497204,1.3679e-06,6.16208e-05,0.0010779013000000001,1.5397e-06,2.4825e-06,0.0003796944,1.74086e-05,2.03841e-05
0 to 2.5k,0.7490674853,0.0191991907,0.0351319946,0.0834525302,0.0026543972000000002,0.0290483758,0.0017324293,0.0020613701,0.0005382951,0.0140853301,0.0001267623,0.0074623246,0.0475427695,0.0001366513,0.00039472380000000004,0.0064619416,0.0006444503000000001,0.000258903
0 to 2.5k,0.9984413981,9.606310000000001e-05,0.0001124071,0.0005460097,5.9494600000000005e-05,0.0004274077,1.6712400000000003e-05,3.976690000000001e-05,5.2079000000000006e-06,2.94936e-05,8.314999999999999e-07,1.09856e-05,0.00011680430000000001,8.327e-07,1.3475e-06,8.63861e-05,4.344699999999999e-06,4.608800000000001e-06
0 to 2.5k,0.9917091727,0.00023061620000000002,0.0025587247000000003,0.0015671884,0.00020519790000000002,0.0010256068000000001,9.943e-06,0.0001281444,6.8977e-06,0.0003759685,1.8978999999999999e-06,0.00010931270000000001,0.0015158929000000001,2.0501e-06,2.9285e-06,0.0004826686,1.50785e-05,5.263970000000001e-05
0 to 2.5k,0.9972285628,0.0001135883,0.0005118988,0.0009848103000000001,0.0001038999,0.00036050920000000003,1.9493900000000003e-05,7.42686e-05,7.160999999999999e-06,7.87374e-05,1.9487e-06,5.549450000000001e-05,0.00028092,2.3471999999999997e-06,1.5669e-06,0.00013559070000000002,2.26634e-05,1.65666e-05
0 to 2.5k,0.9972973466,0.000132776,0.0004787346,0.0007630964,0.00027043630000000003,0.00020593910000000002,3.0303500000000002e-05,0.0001290255,1.07608e-05,0.0001261469,4.834400000000001e-06,5.530230000000001e-05,0.00014652180000000002,6.405e-06,4.0646e-06,0.0002313486,3.919590000000001e-05,6.765820000000001e-05
0 to 2.5k,0.9703752995,0.0019648094000000002,0.0052024168,0.0071650194,0.0007018803,0.0042481227,0.0001490059,0.0010138873,7.85574e-05,0.0016141209,2.8345800000000002e-05,0.0006301619,0.0041692909,2.7049400000000002e-05,4.49535e-05,0.0022183436,0.0001546349,0.0002140377
0 to 2.5k,0.9895337224,0.000535649,0.0006204168,0.0058855233,0.0001262315,0.0003772264,8.18571e-05,4.62791e-05,7.5216e-06,0.0005648386,1.3395999999999998e-06,0.0003299546,0.0015441594000000002,1.6022999999999999e-06,3.2120999999999997e-06,0.0003098074,2.06147e-05,1.00894e-05
0 to 2.5k,0.9982871413000001,9.86254e-05,0.0001413601,0.0007380501,9.798760000000001e-05,0.0001386095,1.10937e-05,7.22811e-05,4.3155e-06,5.8570100000000004e-05,1.5270000000000002e-06,2.4440200000000004e-05,0.0001676034,1.8163999999999999e-06,1.3170999999999998e-06,0.0001146747,1.18115e-05,2.8905000000000005e-05
0 to 2.5k,0.9752776623,0.0016671092,0.0039029561,0.0046535684,0.0020291454,0.0021450215,0.00022356900000000001,0.0006263938,8.956920000000001e-05,0.0035263449,2.68634e-05,0.0004874425,0.0029461659,2.5163600000000004e-05,7.69361e-05,0.001957299,0.0001235101,0.0002153352
0 to 2.5k,0.9966520667000001,0.0003053282,0.0003994142,0.0006611411,0.0004888371,0.00037883890000000003,0.0001255852,0.0001042665,2.42104e-05,0.0001383903,8.8956e-06,7.517540000000001e-05,0.0001154116,8.510199999999999e-06,9.5715e-06,0.0004093813,4.54257e-05,4.9346100000000005e-05
0 to 2.5k,0.9895597696,0.00043804740000000003,0.0010042256,0.0028682356,0.00041453860000000004,0.0011866501,7.508100000000001e-05,0.00010827140000000001,1.57948e-05,0.0011334138,2.1718e-06,0.00025080780000000003,0.0022141128,2.1311e-06,6.6458e-06,0.0006707234,2.4909800000000003e-05,2.4830300000000002e-05
0 to 2.5k,0.9861012101000001,0.000991879,0.0019036477,0.0032995208,0.0008279721,0.0011545904,0.00014873460000000002,0.0003606622,5.5257200000000003e-05,0.0005564449,3.75984e-05,0.0006280213,0.0024707688,3.7549500000000004e-05,2.5731200000000005e-05,0.0006805275000000001,0.000138323,0.0005816923000000001
0 to 2.5k,0.9904282093000001,0.0003365835,0.0028855128,0.0024505011,0.00036518330000000004,0.0011920172000000001,2.29688e-05,0.00020244620000000002,1.21478e-05,0.0006313464,3.2549e-06,0.0001071494,0.0006536408,3.9375e-06,5.7412e-06,0.0006143720000000001,2.3166400000000002e-05,6.157660000000001e-05
0 to 2.5k,0.9957606196000001,0.0003934465,0.00030782790000000003,0.0010369367,0.00040466570000000004,0.0006852738,0.0001041229,0.0002531203,3.949810000000001e-05,0.0001109481,1.6822e-05,9.83682e-05,0.0002168227,1.95797e-05,1.1138200000000001e-05,0.0003004239,5.60604e-05,0.0001842856
0 to 2.5k,0.9687662721,0.0016361156,0.0035285924000000002,0.0121937459,0.0004535737,0.0031713904,0.00033050420000000003,0.0002627071,6.6369e-05,0.0017101729000000001,1.3653500000000002e-05,0.0017992484000000002,0.0050644274,1.7212100000000004e-05,1.9647100000000004e-05,0.0007213842,0.0001337869,0.0001113334
0 to 2.5k,0.9861724973,0.0007549098000000001,0.0016745619,0.0025704766,0.0005725074,0.0047128689,0.00016439850000000002,0.00010948300000000001,4.8980700000000004e-05,0.0004673444,6.5918999999999995e-06,0.000222637,0.0019548526,6.573699999999999e-06,1.58182e-05,0.0004897359,2.26936e-05,3.32102e-05
0 to 2.5k,0.9015355706,0.0023307961,0.006084857000000001,0.0603282377,7.611260000000001e-05,0.0045279642,7.12167e-05,7.093980000000001e-05,7.6696e-06,0.0020573344,4.578e-07,0.0009514536,0.0214728899,7.417999999999999e-07,3.2612e-06,0.0004641404,1.53145e-05,1.2316e-06
0 to 2.5k,0.2438012213,0.040137805000000006,0.16646225750000002,0.0649724826,0.0174737126,0.0738876015,0.004071672,0.0132349022,0.0032587436,0.0957695618,0.0016273567,0.0391780287,0.14870923760000002,0.0016039929000000001,0.0047845952,0.0703778043,0.0038576606,0.0067913677
0 to 2.5k,0.9810584784,0.0008227394,0.003979743,0.0056682569,0.0003856801,0.0016693386,8.02277e-05,0.0001954468,2.1922600000000003e-05,0.0008258551,4.501e-06,0.0007232880000000001,0.0036356465,5.772e-06,7.2925e-06,0.0008057704000000001,7.024120000000001e-05,3.976100000000001e-05
0 to 2.5k,0.9200338125,0.0057824641,0.0059716799000000004,0.035449214300000004,0.0016335647000000001,0.0068419762000000005,0.0011630610000000002,0.0016100281000000001,0.0003091808,0.0032152061,9.40204e-05,0.002403948,0.0094721187,9.38622e-05,0.00010393280000000001,0.0046865214,0.0006343896000000001,0.0005011626
0 to 2.5k,0.9967808723,0.00023069450000000002,0.00024141710000000002,0.0014991963,0.0001286368,0.0001735334,2.3852400000000002e-05,0.000138892,6.5419e-06,8.995450000000001e-05,4.3116e-06,7.05242e-05,0.00034176110000000003,3.8146e-06,3.0575e-06,0.0001933742,3.21681e-05,3.73575e-05
0 to 2.5k,0.9946011305,0.0002703116,0.000422407,0.0024334181,0.0001105198,0.0001535262,1.64581e-05,6.03463e-05,2.829e-06,0.0004351997,4.522e-07,0.0001050412,0.0009493757,5.403999999999999e-07,1.4683000000000002e-06,0.0004223335,9.084099999999998e-06,5.3349e-06
0 to 2.5k,0.997797966,0.0003089179,0.00016297030000000001,0.0002907014,0.0002963878,6.441150000000001e-05,0.0005520759,3.4061e-06,7.641e-06,0.0002716419,1.8198e-06,4.08953e-05,0.00010031020000000001,1.1767e-06,3.1137e-06,8.454770000000001e-05,3.7684e-06,8.212799999999999e-06
0 to 2.5k,0.9978621602000001,0.0003591786,9.2883e-05,0.0002486374,0.0002646207,8.16448e-05,0.0006352195,4.498499999999999e-06,6.3878999999999994e-06,0.0002212655,1.5695999999999998e-06,4.737540000000001e-05,5.4144900000000004e-05,1.0345e-06,4.7728e-06,0.0001070592,4.5064e-06,3.0362999999999996e-06
0 to 2.5k,0.9973543882,5.937260000000001e-05,0.00048394190000000003,0.0013917205,5.65109e-05,0.0001413103,3.6273e-06,4.61478e-05,1.6270999999999998e-06,9.086040000000001e-05,2.928e-07,1.1646300000000002e-05,0.0002352639,2.6349999999999994e-07,4.6299999999999995e-07,0.00011420580000000001,6.212399999999999e-06,2.0863e-06
0 to 2.5k,0.8524885178,0.0032443018,0.0233464297,0.035368900700000004,0.0017343841,0.0169734713,0.00020465510000000002,0.0013369174,0.0001517118,0.0125455717,1.9637200000000002e-05,0.0017701281,0.0440427512,1.7778600000000003e-05,7.018580000000001e-05,0.006373488300000001,0.0001511622,0.0001601365
0 to 2.5k,0.9980819225,0.0001927609,0.0002829926,0.0005610022,8.866720000000001e-05,0.0002383952,2.8704e-05,2.4526200000000002e-05,4.588099999999999e-06,0.0001105651,1.0290999999999998e-06,8.106090000000001e-05,0.00016966720000000001,1.2379e-06,1.2899e-06,0.00011374160000000001,9.9823e-06,8.0078e-06
0 to 2.5k,0.9913249016000001,0.0009436919000000001,0.0004449931,0.0015907497,0.0013287999,0.0003973116,0.00044474980000000004,0.0005750286,0.0001093728,0.00028658460000000003,0.0001123427,0.00022275770000000002,0.0002930883,9.84926e-05,5.790160000000001e-05,0.0006632117,0.0002541732,0.0008518386
0 to 2.5k,0.9393926263000001,0.0014148164,0.0186902657,0.0167094804,0.0011615132,0.00718243,9.68811e-05,0.0008635462,6.976520000000001e-05,0.003300153,1.0743300000000001e-05,0.0005481516000000001,0.0080708237,1.0334600000000001e-05,2.3811900000000005e-05,0.002267421,0.0001557605,3.1388e-05
0 to 2.5k,0.9969033599,0.00011500340000000001,0.0001829867,0.0012829817000000001,0.00026618590000000004,0.0001372042,2.59273e-05,9.183870000000002e-05,7.9787e-06,0.0002059871,1.0702e-06,4.16968e-05,0.00032077230000000003,1.4139e-06,1.7946e-06,0.000378918,1.4283600000000002e-05,2.0547700000000003e-05
0 to 2.5k,0.9922993779,0.00020718170000000002,0.0015503368,0.001785747,8.386960000000001e-05,0.000615021,7.347699999999999e-06,7.987140000000001e-05,2.5933000000000002e-06,0.0003730197,5.163999999999999e-07,0.0001471617,0.0023505739,4.778e-07,1.1664e-06,0.0004806861,9.8543e-06,5.4238e-06
0 to 2.5k,0.9969421029000001,0.000501695,0.0001817544,0.0002765425,0.0002175193,0.0001805174,0.0012485919,3.2381999999999998e-06,2.2790700000000002e-05,0.00010501500000000001,6.2789999999999995e-06,5.2423500000000004e-05,0.0001658517,3.1202e-06,5.384299999999999e-06,6.655220000000001e-05,4.0131e-06,1.6635500000000004e-05
0 to 2.5k,0.9997110963,4.33658e-05,1.4090900000000001e-05,9.6107e-06,7.98492e-05,1.8268900000000004e-05,7.71153e-05,6.523e-07,1.2613e-06,9.4412e-06,4.861e-07,6.134299999999999e-06,7.2885e-06,2.757e-07,4.293999999999999e-07,1.8268300000000003e-05,5.527e-07,1.927e-06
0 to 2.5k,0.9855593443,0.0005850284,0.0023988383,0.002812878,0.0005347532,0.0044448338,9.259280000000001e-05,0.0004860525,5.801930000000001e-05,0.0005343332,2.27865e-05,0.0002261801,0.0011734657,2.09718e-05,1.64192e-05,0.0006299157,0.000104028,0.0002994474
0 to 2.5k,0.9863054752,0.0008605018,0.0013581805,0.0038617647,0.0004507032,0.002099596,0.0001566345,0.0002708415,4.7041000000000006e-05,0.000496503,1.3033300000000003e-05,0.00047526480000000004,0.0027440989000000002,1.2340900000000002e-05,1.80864e-05,0.0006677709,7.51016e-05,8.699180000000001e-05
0 to 2.5k,0.9897743464000001,0.0005747044,0.0009409789000000001,0.0022179577000000002,0.00037167440000000003,0.0026513396,0.0001170308,7.1872e-05,2.4182700000000005e-05,0.0006453908,3.5156e-06,0.0001951939,0.0018762473,3.184e-06,7.8487e-06,0.00048016860000000004,1.53549e-05,2.88041e-05
0 to 2.5k,0.9956334233,0.0001715122,0.0007077284,0.0010853191,0.00013560270000000002,0.00041629060000000003,1.45627e-05,6.511650000000001e-05,4.057299999999999e-06,0.0002443284,9.105e-07,0.0001065825,0.0010524477,8.824999999999999e-07,1.572e-06,0.0003322378,1.4611100000000003e-05,1.2877700000000002e-05
0 to 2.5k,0.9985094666000001,4.5287700000000003e-05,0.0002011213,0.00039391830000000004,2.1600100000000003e-05,0.0001752642,2.0209e-06,2.5716500000000004e-05,8.619999999999999e-07,4.3681500000000005e-05,1.406e-07,2.02173e-05,0.0004324878,1.527e-07,2.198e-07,0.0001233263,2.2463e-06,2.5489999999999997e-06
0 to 2.5k,0.9968115687,0.0001565643,0.0007663978,0.0008267898,4.759470000000001e-05,0.0005879615,7.634199999999999e-06,5.54745e-05,2.4566e-06,9.43273e-05,1.4388e-06,5.944630000000001e-05,0.0004088806,1.3532999999999998e-06,1.1818999999999999e-06,0.00013843080000000002,1.24951e-05,1.9799800000000003e-05
0 to 2.5k,0.9987484217,8.01611e-05,0.0001712343,0.0004199173,7.49742e-05,9.84146e-05,1.6358e-05,2.3556300000000003e-05,2.4479e-06,5.5650400000000005e-05,6.684e-07,4.26537e-05,0.0001140402,7.553e-07,6.902e-07,0.000132783,9.758699999999999e-06,7.452799999999999e-06
0 to 2.5k,0.9915894866,0.00014561010000000002,0.0025285010000000003,0.0037747109,9.151360000000002e-05,0.0006471946,5.6602e-06,8.040820000000001e-05,2.8427999999999997e-06,0.0003399384,3.649e-07,2.7485800000000004e-05,0.0005196974,3.937e-07,9.132999999999999e-07,0.0002350439,7.480599999999999e-06,2.6752000000000002e-06
0 to 2.5k,0.9967486858000001,0.0002472464,0.0004776121,0.0010039064,0.0001254036,0.0004514958,4.06894e-05,4.573280000000001e-05,9.540299999999999e-06,0.0001498202,2.1725e-06,9.12934e-05,0.0003916234,2.3637e-06,2.1754999999999998e-06,0.0001768285,1.74315e-05,1.60038e-05
