,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,BEGIN_RANGE,END_RANGE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_YEAR,BEGIN_MONTH,DURATION_seconds,binary_damage
38748,0,0,0,0,0.0,0.0,33.93,-78.73,33.93,-78.73,2015,10,0.0,0
29119,0,0,0,0,1.0,1.0,43.57,-91.23,43.57,-91.23,2013,06,86400.0,0
28063,0,0,0,0,0.0,0.0,40.67,-75.82,40.52,-75.38,2008,12,39600.0,0
41951,0,0,0,0,2.0,2.0,34.416,-100.2283,34.416,-100.2283,2010,04,163800.0,0
38926,0,0,0,0,1.0,1.0,37.38,-93.77,37.38,-93.77,2018,08,0.0,0
44255,0,0,0,0,1.0,1.0,43.29,-93.64,43.29,-93.64,2018,06,86400.0,0
29364,0,0,0,0,2.0,1.0,21.5525,-158.1771,21.3079,-157.6786,2018,09,13920.0,0
37505,0,0,0,0,1.0,1.0,41.49,-94.97,41.49,-94.97,2018,08,172800.0,0
48154,0,0,0,0,0.0,0.0,37.48,-78.25,37.67,-78.1,2015,11,86400.0,0
64743,0,0,0,0,7.0,7.0,18.373,-67.1578,18.373,-67.1578,2008,08,7080.0,0
57387,0,0,0,0,0.0,0.0,42.5,-90.67,42.5,-90.67,2011,07,2040.0000000000002,0
48752,0,0,0,0,1.0,1.0,37.46,-77.35,37.46,-77.35,2017,08,0.0,0
62767,0,0,0,0,4.0,4.0,40.2722,-97.4501,40.2722,-97.4501,2011,05,86400.0,0
55266,0,0,0,0,1.0,1.0,38.53,-99.31,38.53,-99.31,2018,10,234000.00000000003,0
64364,0,0,0,0,1.0,1.0,33.97,-80.99,33.97,-80.99,2012,07,0.0,0
36750,0,0,0,0,6.0,6.0,39.7,-101.4,39.7,-101.4,2010,05,0.0,0
35481,0,0,0,0,1.0,1.0,37.02,-94.49,37.02,-94.49,2018,08,0.0,0
9922,0,0,0,0,1.0,1.0,42.02,-93.63,42.02,-93.63,2015,06,86400.0,0
36995,0,0,0,0,2.0,2.0,41.58,-93.64,41.58,-93.64,2018,06,28800.0,0
16355,0,0,0,0,0.0,0.0,35.27,-93.1,35.27,-93.1,2011,11,2591940.0,0
37002,0,0,0,0,1.0,1.0,42.07,-94.86,42.07,-94.86,2018,08,77880.0,0
59174,0,0,0,0,2.0,2.0,30.46,-83.4436,30.46,-83.4436,2011,12,54000.0,0
27577,0,0,0,0,3.0,3.0,44.63,-93.37,44.63,-93.37,2013,07,10800.0,0
34716,0,0,0,0,0.0,0.0,42.02,-93.93,42.02,-93.93,2016,08,31500.000000000004,0
52268,0,0,0,0,2.0,1.0,18.2148,-67.1413,18.2132,-67.1363,2009,10,11400.0,0
26437,0,0,0,0,6.0,5.0,19.7103,-155.9454,19.4205,-155.0171,2015,01,31860.000000000004,0
30755,0,0,0,0,8.0,8.0,41.4842,-102.85,41.4842,-102.85,2014,09,86400.0,0
36697,0,0,0,0,1.0,1.0,34.22,-112.76,34.288000000000004,-112.6373,2014,09,2280.0,0
12450,0,0,0,0,2.0,2.0,21.6473,-157.934,21.3381,-157.7527,2015,09,10080.0,0
42964,0,0,0,0,5.0,5.0,44.8969,-116.4391,44.8969,-116.4391,2012,10,86400.0,0
10465,0,0,0,0,0.0,0.0,36.93,-93.28,36.93,-93.28,2015,08,0.0,0
53794,0,0,0,0,1.0,1.0,40.83,-92.89,40.83,-92.89,2015,12,172800.0,0
49236,0,0,0,0,3.0,3.0,37.23,-107.87,37.23,-107.87,2017,07,10800.0,0
55305,0,0,0,0,0.0,0.0,37.3,-87.13,37.3,-87.13,2013,08,4080.0000000000005,0
56961,0,0,0,0,2.0,2.0,37.54,-79.4,37.54,-79.4,2017,05,86400.0,0
72169,0,0,0,0,1.0,1.0,41.8255,-89.9879,41.8255,-89.9879,2011,08,0.0,0
59912,0,0,0,0,2.0,2.0,41.12,-94.56,41.12,-94.56,2008,07,21600.0,0
14902,0,0,0,0,3.0,3.0,37.09,-93.29,37.09,-93.29,2015,06,0.0,0
40247,0,0,0,0,1.0,1.0,42.05,-93.86,42.05,-93.86,2015,08,44160.0,0
53093,0,0,0,0,1.0,1.0,40.71,-93.37,40.71,-93.37,2014,06,86400.0,0
6684,0,0,0,0,4.0,4.0,42.37,-95.94,42.37,-95.94,2012,05,0.0,0
13416,0,0,0,0,15.0,15.0,39.5671,-101.72,39.5671,-101.72,2011,08,7200.0,0
45175,0,0,0,0,0.0,0.0,38.98,-74.82,38.98,-74.82,2015,07,3600.0,0
36543,0,0,0,0,0.0,0.0,42.0,-93.62,42.0,-93.62,2016,08,10980.0,0
78142,0,0,0,0,0.0,0.0,36.42,-92.9,36.42,-92.9,2011,04,2591940.0,0
20595,0,0,0,0,38.0,8.0,33.9299,-112.0139,34.5342,-111.2201,2015,01,133200.0,0
2981,0,0,0,0,1.0,1.0,38.0334,-78.007,38.0334,-78.007,2016,10,90000.0,0
10419,0,0,0,0,1.0,1.0,37.7861,-80.3055,37.7861,-80.3055,2018,02,86400.0,0
55158,0,0,0,0,3.0,3.0,32.3825,-111.0484,32.3825,-111.0484,2013,08,1200.0,1
25243,0,0,0,0,0.0,0.0,43.15,-93.2,43.15,-93.2,2016,07,86400.0,0
32326,0,0,0,0,1.0,1.0,40.51,-101.02,40.51,-101.02,2011,06,0.0,0
21017,0,0,0,0,3.0,3.0,27.66,-97.38,27.66,-97.38,2012,05,3600.0,0
49115,0,0,0,0,0.0,0.0,37.78,-77.1,37.68,-77.02,2015,11,86400.0,0
50066,0,0,0,0,3.0,3.0,42.79,-90.51,42.79,-90.51,2018,10,42600.0,0
60925,0,0,0,0,0.0,0.0,39.9,-92.48,39.9,-92.48,2008,07,0.0,0
18007,0,0,0,0,1.0,1.0,30.5678,-85.8731,30.5678,-85.8731,2011,12,37080.0,0
4519,0,0,0,0,2.0,2.0,34.11,-80.88,34.11,-80.88,2014,08,3600.0,0
58153,0,0,0,0,2.0,0.0,21.6558,-157.9413,21.434,-157.8298,2018,11,9000.0,0
58290,0,0,0,0,3.0,3.0,45.44,-93.68,45.44,-93.68,2013,09,3600.0,0
55149,0,0,0,0,3.0,3.0,36.9107,-93.8616,36.9107,-93.8616,2009,09,0.0,0
44318,0,0,0,0,0.0,0.0,39.35,-80.03,39.35,-80.17,2009,05,25200.0,0
2035,0,0,0,0,1.0,1.0,37.04,-95.63,37.04,-95.63,2014,10,0.0,0
24459,0,0,0,0,8.0,8.0,38.35,-99.1,38.35,-99.1,2008,08,19800.0,0
27043,0,0,0,0,2.0,2.0,41.61,-93.66,41.61,-93.66,2016,07,45120.0,0
3428,0,0,0,0,1.0,1.0,39.48,-121.54,39.48,-121.54,2016,12,86400.0,0
11554,0,0,0,0,0.0,0.0,45.35,-119.55,45.35,-119.55,2012,04,2100.0,0
29151,0,0,0,0,1.0,1.0,30.38,-81.41,30.38,-81.41,2017,06,4920.0,0
15806,0,0,0,0,1.0,1.0,39.5,-123.37,39.5,-123.37,2018,04,75960.0,0
46060,0,0,0,0,0.0,0.0,37.18,-89.67,37.18,-89.67,2014,05,4260.0,0
5231,0,0,0,0,1.0,1.0,39.93,-120.9311,39.93,-120.9311,2017,01,86400.0,0
52667,0,0,0,0,1.0,1.0,41.75,-92.74,41.75,-92.74,2018,09,28800.0,0
23078,0,2,0,0,1.0,1.0,34.1165,-116.4729,34.1381,-116.0664,2015,01,61200.00000000001,1
44238,0,0,0,0,1.0,1.0,40.635,-75.4873,40.635,-75.4873,2015,07,3600.0,0
54672,0,0,0,0,2.0,2.0,39.04,-108.53,39.04,-108.53,2016,07,3000.0,0
53062,0,0,0,0,0.0,0.0,37.42,-88.9,37.42,-88.9,2009,10,3600.0,0
59181,0,0,0,0,1.0,1.0,40.7055,-99.0976,40.7055,-99.0976,2011,10,86400.0,0
13612,0,0,0,0,0.0,0.0,41.83,-96.72,41.83,-96.72,2011,06,3600.0,0
55682,0,0,0,0,1.0,1.0,39.66,-98.35,39.66,-98.35,2011,06,25200.0,0
14072,0,0,0,0,4.0,4.0,37.96,-96.32,37.96,-96.32,2015,04,18000.0,0
54706,0,0,0,0,2.0,2.0,35.0705,-92.775,35.0705,-92.775,2008,06,2400.0,0
15679,0,0,0,0,2.0,2.0,37.6,-94.28,37.6,-94.28,2016,05,86400.0,0
33191,0,0,0,0,0.0,0.0,39.17,-120.15,39.17,-120.15,2009,05,136800.0,0
41279,0,0,0,0,0.0,0.0,42.02,-93.17,42.02,-93.17,2015,07,0.0,0
34244,0,0,0,0,1.0,1.0,18.2096,-65.7416,18.2093,-65.733,2017,07,11700.0,0
35112,0,0,0,0,6.0,5.0,18.2421,-65.8174,18.2255,-65.804,2017,07,11700.0,0
32774,0,0,0,0,3.0,3.0,42.9955,-88.0724,42.9955,-88.0724,2016,09,8700.0,0
16501,0,0,0,0,1.0,1.0,41.33,-93.1,41.33,-93.1,2015,07,30600.000000000004,0
33654,0,0,0,0,1.0,1.0,37.11,-93.46,37.11,-93.46,2018,09,86400.0,0
58954,0,0,0,0,1.0,1.0,41.12,-94.05,41.12,-94.05,2014,08,0.0,0
58911,0,0,0,0,1.0,1.0,40.71,-94.24,40.71,-94.24,2014,08,0.0,0
33348,0,0,0,0,1.0,1.0,41.36,-93.57,41.36,-93.57,2016,08,23400.0,0
48022,0,0,0,0,2.0,2.0,36.1,-76.42,36.1,-76.42,2017,07,0.0,0
21028,0,0,0,0,1.0,1.0,38.58,-121.28,38.58,-121.28,2017,02,86400.0,0
55962,0,0,0,0,1.0,1.0,21.6678,-157.9518,21.3637,-157.7747,2013,10,19740.0,0
14176,0,0,0,0,1.0,1.0,29.47,-81.24,29.47,-81.24,2010,05,42180.0,0
55591,0,0,0,0,3.0,0.0,22.0274,-159.7687,22.2168,-159.4034,2009,11,28320.0,0
21572,0,0,0,0,2.0,2.0,36.62,-78.55,36.62,-78.55,2018,05,206400.0,0
48134,0,0,0,0,6.0,6.0,37.12,-79.8702,37.12,-79.8702,2018,09,86400.0,0
49695,0,0,0,0,2.0,2.0,33.4555,-111.6335,33.4555,-111.6335,2008,07,1800.0,0
35853,0,0,0,0,1.0,1.0,40.93,-93.46,40.93,-93.46,2014,09,0.0,0
10267,0,0,0,0,2.0,2.0,30.08,-81.9,30.08,-81.9,2009,06,0.0,0
29573,0,0,0,0,3.0,3.0,40.7,-92.49,40.7,-92.49,2014,06,0.0,0
56105,0,0,0,0,0.0,0.0,34.83,-92.25,34.83,-92.25,2009,07,2246340.0,0
54930,0,0,0,0,1.0,1.0,21.5139,-158.0451,21.3101,-157.6969,2018,10,14100.0,0
28384,0,0,0,0,0.0,0.0,36.57,-88.8,36.57,-88.8,2013,08,9000.0,0
47811,0,0,0,0,6.0,6.0,28.15,-81.45,28.15,-81.45,2008,04,0.0,0
18886,0,0,0,0,2.0,2.0,28.96,-82.0,28.96,-82.0,2011,03,300.0,0
21566,0,0,0,0,3.0,3.0,37.33,-77.64,37.33,-77.64,2018,05,237600.00000000003,0
47092,0,0,0,0,0.0,0.0,18.2,-66.03,18.2,-66.03,2009,07,3600.0,0
2520,0,0,0,0,0.0,0.0,36.82,-87.15,36.82,-87.15,2010,04,3120.0,0
29027,0,0,0,0,2.0,2.0,43.77,-91.83,43.77,-91.83,2016,09,39900.0,0
29229,0,0,0,0,1.0,1.0,38.04,-87.37,38.04,-87.37,2013,07,6840.0,0
22782,0,0,0,0,1.0,1.0,32.1716,-110.9579,32.1716,-110.9579,2013,07,900.0,1
25245,0,0,0,0,1.0,1.0,41.44,-93.05,41.44,-93.05,2016,07,38100.0,0
27739,0,0,0,0,3.0,3.0,41.58,-93.79,41.58,-93.79,2016,07,11040.0,0
42222,0,0,0,0,8.0,8.0,37.9,-99.91,37.9,-99.91,2012,07,28800.0,0
5013,0,0,0,0,2.0,2.0,41.06,-122.36,41.06,-122.36,2016,01,86400.0,0
51416,0,0,0,0,1.0,1.0,45.17,-93.21,45.17,-93.21,2009,08,4500.0,0
24315,0,0,0,0,1.0,1.0,44.1,-94.22,44.1,-94.22,2016,06,14400.0,0
51191,0,0,0,0,1.0,1.0,36.3087,-87.7842,36.3087,-87.7842,2016,07,86400.0,0
51944,0,0,0,0,2.0,0.0,20.7993,-156.3161,20.6682,-156.4302,2015,09,6420.0,0
14803,0,0,0,0,7.0,7.0,37.76,-119.82,37.76,-119.82,2012,11,0.0,0
42634,0,0,0,0,1.0,1.0,41.84,-94.1,41.84,-94.1,2014,06,86400.0,0
45618,0,0,0,0,5.0,5.0,33.01,-111.74,33.01,-111.74,2010,07,600.0,0
45428,0,0,0,0,1.0,1.0,37.93,-75.48,37.93,-75.48,2017,07,0.0,0
27813,0,0,0,0,1.0,1.0,31.71,-82.39,31.71,-82.39,2017,06,54000.0,0
62839,0,0,0,0,1.0,1.0,42.68,-91.91,42.68,-91.91,2012,07,2580.0,0
9688,0,0,0,0,0.0,0.0,36.77,-119.72,36.77,-119.72,2014,12,75600.0,0
35169,0,0,0,0,1.0,1.0,45.9102,-87.2153,45.9102,-87.2153,2014,09,39600.0,0
52797,0,0,0,0,0.0,0.0,36.62,-76.38,36.62,-76.38,2010,03,64800.00000000001,0
23447,0,0,0,0,1.0,1.0,41.59,-93.51,41.59,-93.51,2016,06,12600.0,0
40313,0,0,0,0,1.0,1.0,42.31,-93.3,42.31,-93.3,2015,08,10800.0,0
55453,0,0,0,0,3.0,3.0,37.5934,-77.45,37.5934,-77.45,2018,10,43200.0,0
30495,0,0,0,0,0.0,0.0,42.83,-103.0,42.83,-103.0,2014,09,86400.0,0
52399,0,0,0,0,1.0,3.0,22.1534,-159.6412,21.910999999999998,-159.4219,2018,04,10020.0,0
53391,0,0,0,0,1.0,1.0,42.55,-94.19,42.55,-94.19,2015,12,26100.0,0
42303,0,0,0,0,5.0,4.0,18.2083,-66.8056,18.2039,-66.7928,2015,09,8160.000000000001,0
66792,0,0,0,0,0.0,0.0,41.23,-75.25,40.85,-75.43,2008,10,21600.0,0
4154,0,0,0,0,3.0,2.0,20.6771,-156.3876,20.7311,-156.3355,2014,10,5100.0,0
3593,0,0,0,0,0.0,7.0,35.22,-101.72,35.1177,-101.8831,2013,06,9360.0,0
24762,0,0,0,0,2.0,2.0,35.46,-76.47,35.46,-76.47,2012,05,0.0,0
14075,0,0,0,0,0.0,0.0,40.67,-94.72,40.67,-94.72,2015,06,86400.0,0
47576,0,0,0,0,2.0,4.0,33.33,-86.79,33.32,-86.76,2010,08,4500.0,1
56649,0,0,0,0,4.0,1.0,22.18,-159.3512,21.9776,-159.7,2013,10,9660.0,0
24156,0,0,0,0,3.0,3.0,41.08,-122.38,41.08,-122.38,2015,02,86400.0,0
28827,0,0,0,0,0.0,0.0,38.02,-89.23,38.02,-89.23,2015,04,0.0,0
40139,0,0,0,0,2.0,2.0,42.02,-93.87,42.02,-93.87,2015,08,86400.0,0
39527,0,0,0,0,1.0,1.0,37.48,-100.84,37.48,-100.84,2018,08,13800.0,0
36449,0,0,0,0,1.0,1.0,43.33,-93.06,43.33,-93.06,2016,08,30600.000000000004,0
31420,0,0,0,0,2.0,2.0,42.3,-95.02,42.3,-95.02,2014,06,3600.0,0
30528,0,0,0,0,1.0,1.0,30.81,-83.34,30.81,-83.34,2012,03,86400.0,0
6252,0,1,0,1,33.0,33.0,31.4609,-110.9918,31.4609,-110.9918,2008,02,39600.0,0
16117,0,0,0,0,22.0,28.0,34.4727,-109.6491,34.4888,-109.555,2010,08,10800.0,0
38667,0,0,0,0,0.0,0.0,41.68,-94.5,41.68,-94.5,2012,04,0.0,0
48994,0,0,0,0,3.0,3.0,38.6,-109.605,38.6,-109.605,2017,07,14400.0,0
38251,0,0,0,0,0.0,0.0,32.33,-83.78,32.55,-83.6,2010,03,3600.0,0
4450,0,0,0,0,0.0,2.0,21.0182,-156.6153,20.9909,-156.5758,2014,10,10320.0,0
47953,0,0,0,0,3.0,3.0,42.01,-92.92,42.01,-92.92,2018,07,17100.0,0
2317,0,0,0,0,1.0,1.0,37.42,-95.68,37.42,-95.68,2014,10,0.0,0
23292,0,0,0,0,2.0,2.0,44.81,-93.58,44.81,-93.58,2016,06,14400.0,0
37771,0,0,0,0,1.0,1.0,41.71,-94.92,41.71,-94.92,2018,08,172800.0,0
44042,0,0,0,0,2.0,2.0,43.7,-95.14,43.7,-95.14,2014,06,9000.0,0
31065,0,0,0,0,1.0,1.0,27.43,-82.415,27.43,-82.415,2014,09,316740.0,0
35205,0,0,0,0,4.0,1.0,21.5682,-158.2333,21.5534,-157.8605,2011,02,37680.0,0
37727,0,0,0,0,6.0,4.0,19.7103,-155.9454,19.4774,-155.094,2016,08,21960.0,0
53197,0,0,0,0,1.0,1.0,36.6,-90.25200000000001,36.6,-90.25200000000001,2015,12,0.0,0
33095,0,0,0,0,0.0,0.0,43.42,-93.53,43.42,-93.53,2016,09,86400.0,0
26931,0,0,0,0,2.0,2.0,44.35,-92.05,44.35,-92.05,2018,09,46200.0,0
41459,0,0,0,0,1.0,1.0,39.9741,-75.3409,39.9741,-75.3409,2015,07,3600.0,0
37728,0,0,0,0,2.0,2.0,20.8127,-156.0828,20.8361,-156.3732,2016,08,17220.0,0
5648,0,0,0,0,2.0,2.0,39.7125,-123.4939,39.7125,-123.4939,2017,01,122400.00000000001,0
15872,0,0,0,0,1.0,1.0,41.69,-93.73,41.69,-93.73,2015,07,86400.0,0
9605,0,0,0,0,1.0,1.0,34.69,-82.92,34.69,-82.92,2013,07,0.0,0
53438,0,0,0,0,1.0,1.0,37.24,-76.51,37.24,-76.51,2012,08,0.0,0
53525,0,0,0,0,1.0,1.0,43.14,-91.93,43.14,-91.93,2014,06,17460.0,0
5500,0,0,0,0,2.0,0.0,21.5069,-158.2196,21.3988,-157.9522,2010,12,9720.0,0
11037,0,0,0,0,1.0,1.0,21.6627,-157.9408,21.3349,-157.7245,2016,03,9360.0,0
19289,0,0,0,0,4.0,4.0,41.09,-94.02,41.09,-94.02,2015,07,25200.0,0
31475,0,0,0,0,2.0,2.0,45.91,-93.3,45.91,-93.3,2018,07,86400.0,0
32125,0,0,0,0,1.0,1.0,40.51,-101.02,40.51,-101.02,2011,06,0.0,0
76610,0,0,0,0,1.0,1.0,38.4243,-82.3928,38.4061,-82.4803,2011,08,7200.0,1
44637,0,0,0,0,3.0,3.0,41.74,-92.84,41.74,-92.84,2013,05,0.0,0
69748,0,0,0,0,2.0,2.0,36.05,-95.8158,36.05,-95.8158,2011,08,0.0,0
27047,0,0,0,0,1.0,1.0,40.99,-94.74,40.99,-94.74,2016,07,49800.0,0
47856,0,0,0,0,1.0,1.0,30.39,-81.42,30.39,-81.42,2015,11,50400.0,0
45963,0,0,0,0,1.0,1.0,40.0378,-124.0589,40.0378,-124.0589,2016,12,72000.0,0
21794,0,0,0,0,1.0,1.0,26.1637,-80.2224,26.1637,-80.2224,2008,09,10800.0,0
49599,0,0,0,0,1.0,1.0,41.61,-93.87,41.61,-93.87,2017,08,86400.0,0
62654,0,0,0,0,1.0,2.0,21.1948,-156.9603,21.1496,-157.1254,2010,01,19980.0,0
29622,0,0,0,0,7.0,2.0,20.9,-157.0218,20.7674,-156.8474,2018,09,7200.0,0
48603,0,0,0,0,1.0,1.0,37.6198,-79.4371,37.6198,-79.4371,2017,05,4500.0,0
61397,0,0,0,0,1.0,1.0,28.0592,-82.4721,28.0592,-82.4721,2008,07,1800.0,0
53432,0,0,0,0,2.0,2.0,42.91,-94.62,42.91,-94.62,2018,09,86400.0,0
47156,0,0,0,0,0.0,0.0,38.18,-75.4,38.18,-75.4,2016,09,118800.00000000001,0
52666,0,0,0,0,3.0,3.0,19.9756,-155.2922,19.1015,-155.6033,2018,08,20580.0,0
37841,0,0,0,0,1.0,1.0,39.17,-75.6,39.17,-75.6,2017,08,0.0,0
58972,0,0,0,0,1.0,1.0,41.05,-93.95,41.05,-93.95,2014,08,0.0,0
48117,0,0,0,0,3.0,3.0,18.012999999999998,-66.6112,18.0133,-66.6102,2012,08,9000.0,0
42871,0,0,0,0,2.0,2.0,34.6905,-100.6751,34.6905,-100.6751,2013,06,2700.0,0
39306,0,0,0,0,0.0,0.0,39.3,-75.18,39.3,-75.18,2017,08,0.0,0
52775,0,0,0,0,3.0,3.0,42.04,-92.58,42.04,-92.58,2015,12,172800.0,0
41686,0,0,0,0,0.0,0.0,42.08,-92.4,42.08,-92.4,2014,04,172800.0,0
5605,0,0,0,0,0.0,0.0,37.55,-87.98,37.55,-87.98,2015,06,5400.0,0
42633,0,0,0,0,1.0,1.0,41.29,-92.64,41.29,-92.64,2014,06,86400.0,0
38261,0,0,0,0,4.0,3.0,19.6842,-155.9537,19.4485,-155.8775,2013,03,10140.0,0
49240,0,0,0,0,2.0,2.0,30.41,-82.79,30.41,-82.79,2018,06,9900.0,0
673,0,0,0,0,3.0,3.0,40.45,-74.51,40.45,-74.51,2016,07,0.0,0
52002,0,0,0,0,0.0,0.0,37.77,-87.12,37.77,-87.12,2015,12,2820.0,0
9619,0,0,0,0,6.0,6.0,20.139,-155.7752,19.4046,-155.105,2013,10,17040.0,0
7823,0,0,0,0,2.0,2.0,34.91,-87.88,34.91,-87.88,2011,06,0.0,0
11238,0,0,0,0,14.0,14.0,38.28,-100.46,38.28,-100.46,2015,07,86400.0,0
19872,0,0,0,0,2.0,2.0,38.01,-77.97,38.01,-77.97,2018,06,0.0,0
31834,0,0,0,0,1.0,1.0,41.04,-93.98,41.04,-93.98,2016,09,86400.0,0
11039,0,0,0,0,1.0,2.0,20.8361,-156.914,20.7543,-156.9109,2016,03,9780.0,0
3594,0,0,0,0,1.0,1.0,33.91,-81.11,33.91,-81.11,2014,08,3600.0,0
73527,0,0,0,0,1.0,1.0,40.6,-95.22,40.6,-95.22,2011,06,36000.0,0
47964,0,0,0,0,0.0,0.0,37.25,-76.77,37.25,-76.77,2016,09,259200.00000000003,0
17546,0,0,0,0,1.0,1.0,37.35,-94.81,37.35,-94.81,2009,09,0.0,0
34294,0,0,0,0,1.0,5.0,35.13,-111.68,35.2429,-111.7447,2016,08,25200.0,0
26714,0,0,0,0,0.0,0.0,46.47,-90.18,46.47,-90.18,2014,08,129600.00000000001,0
51506,0,0,0,0,0.0,0.0,34.58,-93.88,34.58,-93.88,2009,09,1771140.0,0
4576,0,0,0,0,1.0,1.0,22.1774,-159.63,21.9152,-159.6066,2010,11,10260.0,0
13609,0,0,0,0,3.0,3.0,41.8,-94.31,41.8,-94.31,2015,06,73440.0,0
15306,0,0,0,0,3.0,3.0,37.25,-89.6155,37.439,-89.7117,2010,11,7200.0,0
26219,0,0,0,0,2.0,2.0,43.06,-92.67,43.06,-92.67,2016,06,27900.0,0
34146,0,0,0,0,1.0,1.0,41.71,-93.62,41.71,-93.62,2016,08,25200.0,0
54862,0,0,0,0,2.0,2.0,37.1979,-80.0367,37.1979,-80.0367,2018,10,86400.0,0
52006,0,0,0,0,0.0,0.0,36.97,-88.68,36.97,-88.68,2015,12,0.0,0
23291,0,0,0,0,2.0,2.0,35.637,-81.226,35.637,-81.226,2012,05,0.0,0
45200,0,0,0,0,3.0,3.0,18.4193,-66.0435,18.4193,-66.0435,2009,07,3600.0,0
10599,0,0,0,0,0.0,0.0,46.07,-96.9,46.07,-96.9,2009,07,14400.0,1
20652,0,0,0,0,4.0,4.0,37.77,-100.42,37.77,-100.42,2008,08,0.0,0
18699,0,0,0,0,1.0,3.0,21.1569,-156.7409,21.0942,-156.8978,2011,02,7500.000000000001,0
61289,0,0,0,0,4.0,4.0,46.53,-100.34,46.53,-100.34,2011,06,1200.0,0
21405,0,0,0,0,1.0,3.0,20.0844,-155.46200000000002,19.9134,-155.8301,2014,03,14280.0,0
53392,0,0,0,0,3.0,3.0,41.58,-93.82,41.58,-93.82,2015,12,122400.00000000001,0
27587,0,0,0,0,0.0,0.0,36.72,-76.82,36.72,-76.82,2008,12,115200.0,0
52664,0,0,0,0,1.0,1.0,36.78,-76.19,36.78,-76.19,2012,07,0.0,0
10942,0,0,0,0,1.0,1.0,30.15,-81.64,30.15,-81.64,2010,06,2700.0,0
41998,0,0,0,0,0.0,0.0,41.32,-93.1,41.32,-93.1,2015,09,25200.0,0
44250,0,0,0,0,1.0,1.0,42.97,-93.34,42.97,-93.34,2018,06,20760.0,0
23005,0,0,0,0,0.0,0.0,36.85,-87.48,36.67,-87.43,2015,02,18000.0,0
35221,0,0,0,0,0.0,0.0,18.17,-66.15,18.17,-66.15,2010,05,10800.0,0
40209,0,0,0,0,4.0,4.0,41.0,-97.6967,41.0,-97.6967,2017,08,86400.0,0
36229,0,0,0,0,0.0,0.0,36.25,-80.85,36.25,-80.85,2018,09,86400.0,0
47592,0,0,0,0,0.0,4.0,18.27,-66.7,18.2792,-66.755,2013,05,0.0,0
27104,0,0,0,0,1.0,1.0,38.19,-92.83,38.19,-92.83,2017,04,0.0,0
43565,0,0,0,0,1.0,1.0,42.74,-94.66,42.74,-94.66,2018,06,86400.0,0
53431,0,0,0,0,3.0,3.0,42.69,-93.23,42.69,-93.23,2018,09,86400.0,0
41563,0,0,0,0,1.0,1.0,36.1217,-87.0989,36.1217,-87.0989,2017,09,0.0,0
29627,0,0,0,0,1.0,1.0,20.8572,-156.344,20.8214,-156.0944,2018,05,10740.0,0
64407,0,0,0,0,0.0,0.0,38.17,-86.98,38.17,-86.98,2011,07,9000.0,0
53322,0,0,0,0,1.0,1.0,37.25,-92.51,37.25,-92.51,2013,08,0.0,0
48666,0,0,0,0,0.0,0.0,35.93,-89.83,35.93,-89.83,2018,08,10800.0,0
22430,0,0,0,0,1.0,1.0,38.47,-100.92,38.47,-100.92,2018,06,18000.0,0
36253,0,0,0,0,1.0,1.0,42.03,-93.63,42.03,-93.63,2016,08,86400.0,0
14792,0,0,0,0,1.0,1.0,43.4,-94.85,43.4,-94.85,2009,07,0.0,0
68201,0,0,0,0,0.0,0.0,34.52,-117.2,34.52,-117.2,2011,07,7200.0,0
47226,0,0,0,0,0.0,0.0,37.27,-80.72,37.27,-80.72,2017,10,86400.0,0
63278,0,0,0,0,0.0,0.0,38.43,-88.93,38.43,-88.93,2011,07,77100.0,0
67297,0,0,0,0,2.0,2.0,18.0526,-66.5085,18.0526,-66.5085,2008,09,14400.0,0
47772,0,0,0,0,1.0,1.0,37.12,-76.53,37.12,-76.53,2017,08,0.0,0
43907,0,0,0,0,2.0,2.0,41.86,-93.7,41.86,-93.7,2018,06,32400.000000000004,0
69989,0,0,0,0,10.0,4.0,-14.3323,-170.8305,-14.2631,-170.5573,2008,11,1440.0,0
31834,0,0,0,0,3.0,0.0,34.54,-113.14,34.57,-113.17,2014,08,3600.0,0
49260,0,0,0,0,0.0,4.0,18.22,-66.22,18.2793,-66.205,2017,10,0.0,1
8285,0,0,0,0,0.0,0.0,32.73,-117.18,32.73,-117.18,2015,05,7200.0,0
48845,0,0,0,0,2.0,2.0,37.2595,-78.6457,37.2595,-78.6457,2014,05,97200.0,0
77221,0,0,0,0,1.0,1.0,36.263000000000005,-93.155,36.263000000000005,-93.155,2011,04,2760.0,0
50390,0,0,0,0,1.0,1.0,36.99,-91.71,36.99,-91.71,2015,11,0.0,0
30606,0,0,0,0,1.0,1.0,47.61600000000001,-118.2697,47.61600000000001,-118.2697,2014,08,1200.0,0
30444,0,0,0,0,1.0,1.0,19.8534,-155.1366,19.0882,-155.5705,2016,09,10320.0,0
52072,0,0,0,0,0.0,0.0,44.85,-93.79,44.85,-93.79,2009,08,21600.0,0
51259,0,0,0,0,0.0,5.0,34.43,-110.6,34.3788,-110.538,2009,09,7800.000000000001,0
39877,0,0,0,0,0.0,0.0,40.67,-94.72,40.67,-94.72,2018,08,86400.0,0
28852,0,0,0,0,1.0,1.0,38.32,-75.67,38.32,-75.67,2017,07,0.0,0
