BINNED_PROPERTY_DAMAGE,prob_0 to 2.5k,prob_100k to 200k,prob_10k to 20k,prob_2.5k to 5k,prob_200k to 300k,prob_20k to 30k,prob_300k to 400k,prob_30k to 40k,prob_400k to 500k,prob_40k to 50k,prob_500k to 600k,prob_50k to 75k,prob_5k to 10k,prob_600k to 700k,prob_700k to 800k,prob_75k to 100k,prob_800k to 900k,prob_900k to 1B,prob_greater than 1B
0 to 2.5k,0.9988395572000001,2.3852300000000002e-05,8.757300000000001e-05,0.00055931,1.8106000000000002e-05,6.933550000000001e-05,3.529e-07,1.7904100000000004e-05,2.1471900000000004e-05,8.21213e-05,3.418e-07,8.1036e-06,0.0001641896,1e-09,1.6070999999999998e-06,0.0001023426,4e-10,1.8261e-06,2.2461e-06
0 to 2.5k,0.8988988996,0.0013326738,0.017218383,0.0463367216,0.0006643008,0.0061601205000000004,0.0002999397,0.0015904737,0.0019097892000000001,0.0031187739,0.0007037834000000001,0.0009601191000000001,0.015111221900000001,1.09537e-05,0.0004537302,0.0037992306,2.13563e-05,0.0006511884000000001,0.0007583558
0 to 2.5k,0.7812003493,0.0167626739,0.0103666913,0.0178526975,0.014843995700000001,0.0086122779,0.0064621354,0.0032560644,0.0217636246,0.0072721001000000006,0.0104057724,0.0039224559,0.0087826513,0.0009205591000000001,0.0081334803,0.0179332998,0.00047605090000000003,0.0192181896,0.0418148153
0 to 2.5k,0.7798516154,0.0299838353,0.0080711981,0.0091739725,0.0214959513,0.0094375769,0.0056197443,0.0053122761,0.0317112952,0.0132513521,0.0021202755,0.0074833338,0.013237698,0.0003844658,0.0101126945,0.0214209035,0.0001063883,0.0191504657,0.012074972500000001
0 to 2.5k,0.5445932746000001,0.0163479671,0.0861424133,0.0888130069,0.0068093673,0.055913258300000004,0.001634428,0.015737587600000002,0.0062409504000000005,0.046688210200000003,0.0010121795,0.0150384651,0.0771305561,9.04661e-05,0.0011079500000000001,0.033769004000000005,0.0001345839,0.0010383495,0.0017579207
0 to 2.5k,0.7484231591,0.0167747252,0.0022202330000000003,0.0042079254000000005,0.014897511300000001,0.0016184734,0.0060450607,0.0017753844,0.0344623066,0.0027817169,0.012066058800000001,0.0029382023,0.0024590204000000003,0.0013717257,0.016232777400000002,0.0082884645,0.0005760749,0.048643481,0.0742177591
0 to 2.5k,0.1990544796,0.0803791583,0.0521658175,0.037086170200000004,0.0605430678,0.0668553561,0.0391351096,0.0226642694,0.0588857494,0.057200625500000005,0.0161517803,0.0320018828,0.066313602,0.0059007062,0.0360764675,0.08429126440000001,0.0030294301,0.0528633706,0.0294016097
0 to 2.5k,0.9977382421000001,9.9307e-06,0.0003098828,0.0013552496,1.6783999999999999e-06,5.128460000000001e-05,3.98e-08,2.8460100000000002e-05,3.8013e-06,5.3900900000000004e-05,3.94e-08,1.2874600000000002e-05,0.0004137068,1e-10,9.38e-08,2.06961e-05,2e-10,9.230000000000001e-08,3.36e-07
0 to 2.5k,0.9629080296,0.0005341301,0.0034621966,0.0154801738,0.0006423633000000001,0.0042725033,7.95612e-05,0.0003873257,0.0008209834,0.0021270425,0.00013252590000000002,0.0001770831,0.0044424459000000005,1.0011e-06,0.0001896148,0.0039994353000000005,4.242e-07,0.00020622080000000002,0.0001369287
0 to 2.5k,0.9465379119,0.0041128630000000005,0.0029886949,0.007724979000000001,0.0040953029,0.002975248,0.0007937313,0.0008917508,0.005693587,0.0027996418,0.0011650311,0.0008397941000000001,0.0032749819,4.08652e-05,0.0014590102,0.0067344415000000005,1.4430100000000003e-05,0.0031020956000000002,0.004755741
0 to 2.5k,0.9999468327000001,3.6429999999999995e-07,3.0051e-06,3.9437e-05,1.274e-07,7.678e-07,1.1000000000000001e-09,4.778e-07,4.772e-07,1.1222e-06,2e-09,1.572e-07,6.5107999999999996e-06,0.0,1.16e-08,8.612999999999999e-07,0.0,1.68e-08,3.03e-08
0 to 2.5k,0.5165655613,0.0401563197,0.0502674133,0.0488076322,0.0257116314,0.056267336,0.0058474001000000005,0.0178729873,0.0184432473,0.059727896,0.003175616,0.0212261174,0.0519777946,0.0005009224,0.0051733856,0.0649576858,0.0003508082,0.005464877,0.0075054043
0 to 2.5k,0.9917233586,0.0002483211,0.0007348547,0.0034400504,0.0002173265,0.0005537395,2.43201e-05,0.00011252940000000001,0.000454622,0.0004341669,4.75219e-05,6.49468e-05,0.0008030098,3.7839999999999995e-07,5.93176e-05,0.0008238985,1.6139999999999998e-07,0.00010468990000000001,0.0001529814
0 to 2.5k,0.7388407588,0.0014225257,0.0539442524,0.1008112729,0.0005750608,0.028960177700000003,0.00010953510000000001,0.0033591420000000003,0.0007866309000000001,0.0124631766,8.854060000000002e-05,0.0016679728,0.0493420996,1.5142999999999998e-06,8.695520000000001e-05,0.0073879031,2.6312999999999997e-06,6.770860000000001e-05,8.229290000000001e-05
0 to 2.5k,0.665687561,0.0049086921000000006,0.06831826270000001,0.107493557,0.0021967688000000003,0.041772943,0.00045020570000000004,0.0067578568,0.0022291127,0.021433668200000002,0.0004831548,0.0044488516,0.056908235,1.27226e-05,0.00033763390000000003,0.0156639013,2.20754e-05,0.0003054825,0.0005693933000000001
0 to 2.5k,0.40905943510000004,0.0325075835,0.0044665406,0.0066416208,0.0369932838,0.0046359044,0.0228306521,0.0031781623,0.06598788500000001,0.0059701125,0.037515856300000004,0.0052708928,0.0045922799,0.0072203237000000005,0.0440317914,0.019761866000000003,0.0023615102,0.1275769472,0.1593972147
0 to 2.5k,0.6841055155,0.0013828578,0.0687977374,0.1411153078,0.0005186995,0.0253094845,0.0001860576,0.0035547442,0.0010502199000000001,0.0090031913,0.0002773968,0.0017437119,0.056396313,3.8132999999999996e-06,0.0001603071,0.0060509103,1.0806800000000001e-05,0.0001512875,0.00018149760000000002
0 to 2.5k,0.9964824915,1.17688e-05,0.0003466922,0.0024673445,6.7668999999999995e-06,0.0001188655,8.108e-07,1.7847600000000002e-05,2.2281200000000003e-05,5.239810000000001e-05,1.5646999999999998e-06,5.985e-06,0.000379277,3.7000000000000005e-09,2.1021e-06,7.58249e-05,3.6000000000000004e-09,3.2437e-06,4.6478e-06
0 to 2.5k,0.9702726603,0.0002964682,6.70922e-05,0.0005049736,0.0006849757,6.07172e-05,0.0003244034,2.3043100000000003e-05,0.0032523642000000003,5.1404300000000005e-05,0.0016616038,1.8886300000000002e-05,7.84443e-05,2.6345200000000003e-05,0.0020515251000000003,0.000487213,3.6748999999999997e-06,0.0104259476,0.0097082052
0 to 2.5k,0.8593018651000001,0.0104455277,0.0169793256,0.022913849,0.005022292,0.014109142100000001,0.0006398276,0.0052008713,0.0057003722000000005,0.015973065,0.0003539999,0.0052856435,0.0215883348,2.13129e-05,0.0008000112000000001,0.013526802000000001,1.4218700000000002e-05,0.0009395744,0.0011839685
0 to 2.5k,0.4703799784,0.029446842100000002,0.0044491463,0.0067892116,0.035251036300000003,0.004927977,0.0223354194,0.0031647016,0.0588924102,0.0064128158,0.0285807457,0.0050855787,0.0049834633,0.006319304,0.0465665646,0.023402866,0.0020187579000000002,0.1207060888,0.12028699370000001
0 to 2.5k,0.8361133933,0.0035791101,0.0275645293,0.0492822938,0.0017608205000000001,0.0177704748,0.0003010491,0.004009652,0.0020284001,0.0133532444,0.0002541743,0.0028458177000000003,0.028471075000000002,7.953399999999999e-06,0.00033500070000000003,0.011604792400000001,1.0125400000000001e-05,0.00031031090000000004,0.0003977963
0 to 2.5k,0.9585258365,0.0022267133,0.0047699013000000005,0.0104258414,0.0011792807,0.0036968437000000002,0.0001077767,0.0011600988,0.0017388137,0.0038019754,8.30581e-05,0.0009024457,0.0070513627,1.6269999999999998e-06,0.0001961548,0.0036009117000000003,9.003e-07,0.0002700272,0.0002602392
0 to 2.5k,0.5420854688,0.0208613258,0.0491488725,0.061006352300000004,0.0191887394,0.0697285235,0.008802318,0.009870277700000001,0.0203076545,0.0380680673,0.004035227000000001,0.0084153861,0.061338644500000004,0.0004676044,0.009134100800000001,0.0608544275,0.0002012039,0.0110650221,0.0054206736
0 to 2.5k,0.4602261186,0.0388618112,0.0589018501,0.0569661967,0.0229158886,0.058632765,0.0055980436,0.0221969709,0.0187756307,0.06659697,0.0027252417,0.0254982561,0.08033710720000001,0.0003947274,0.0064533167,0.064237088,0.0003281544,0.0062461048,0.0041078716
0 to 2.5k,0.8436615467,0.0066921404,0.0025341073,0.007727013400000001,0.008702621800000001,0.0023006841,0.0036583310000000003,0.0010157442000000001,0.020849552,0.002135671,0.0137519678,0.001072047,0.0026444448,0.0005016066,0.011251270800000001,0.007492611200000001,0.0001899627,0.0299294945,0.0338891558
0 to 2.5k,0.9982612729,1.9430600000000003e-05,0.0001315308,0.0010335728,1.6788500000000004e-05,9.4653e-05,5.884000000000001e-07,1.5962800000000002e-05,2.5857200000000004e-05,6.92972e-05,1.0297e-06,6.1542e-06,0.0002050959,2.1e-09,2.4719e-06,0.0001093088,9e-10,3.1682e-06,3.9251e-06
0 to 2.5k,0.48001578450000004,0.0288127866,0.08839608730000001,0.07531117650000001,0.0130039444,0.059490010100000004,0.0062641064,0.019035805000000003,0.014898981,0.0461126268,0.0029018738,0.0212810524,0.0826369822,0.000546051,0.0041913381,0.0450043976,0.0006522609,0.0050149779,0.0064298077
0 to 2.5k,0.741212368,0.0009354297,0.056004997300000005,0.1109590605,0.0003106264,0.0227479935,5.1271800000000006e-05,0.003177996,0.0004470432,0.0101161487,5.42139e-05,0.0015032549,0.047561265500000005,6.888e-07,4.322230000000001e-05,0.0047980933,1.9127e-06,2.8938800000000005e-05,4.5344100000000005e-05
0 to 2.5k,0.6908172369000001,0.0486697294,0.0073109958,0.008389251300000001,0.0329330564,0.0069571496,0.007864837500000001,0.0065912139,0.0441645496,0.013248886000000001,0.0057951426,0.011577216000000001,0.0100442972,0.0010365860000000001,0.014238672300000001,0.0225258376,0.0004049157,0.0309651606,0.036465182900000004
0 to 2.5k,0.9993340373,5.66339e-05,3.5891000000000006e-05,0.0001955972,3.6817100000000004e-05,2.24424e-05,1.0566e-06,1.60731e-05,7.463840000000001e-05,4.24779e-05,1.3948e-06,1.14058e-05,6.406360000000001e-05,7.1e-09,5.9503000000000004e-06,6.70461e-05,2.2000000000000003e-09,1.23993e-05,2.1968000000000004e-05
0 to 2.5k,0.865398705,0.0041693421,0.016286395500000002,0.0300400276,0.0031785513,0.018337287,0.000594132,0.0028462745,0.003247059,0.0126931733,0.000284439,0.0020427392,0.0217483919,1.3981200000000001e-05,0.0007910937,0.016998689600000002,7.2563e-06,0.0007892125,0.0005333028
0 to 2.5k,0.4780697823,0.0154701751,0.0920827538,0.10524042700000001,0.0087051718,0.0750715882,0.0035470519,0.014227046600000001,0.009586270000000001,0.0413096249,0.0023179071,0.0116307354,0.0941532776,0.0001847673,0.0030070643,0.0396850854,0.0002096485,0.0029793186,0.0025222879
0 to 2.5k,0.5053585768000001,0.045361176100000004,0.05459052700000001,0.0478879735,0.0248936508,0.053421095,0.0065212534,0.0193468351,0.0197072085,0.055729471100000004,0.0029760075000000003,0.0247390475,0.059953447400000005,0.0005641715,0.0054876609,0.058568887400000005,0.0004364257,0.006262938,0.008193623300000001
0 to 2.5k,0.9992104769000001,2.1826900000000003e-05,5.65412e-05,0.0004244591,1.4623900000000002e-05,2.8097000000000006e-05,6.155e-07,1.1016600000000002e-05,3.53728e-05,3.165160000000001e-05,1.3409e-06,5.7256e-06,8.51234e-05,3.5000000000000003e-09,3.0592e-06,5.46498e-05,1.7000000000000003e-09,5.6949e-06,9.6338e-06
0 to 2.5k,0.6964362264,0.0119788833,0.0540656,0.0602765903,0.0045355433,0.032619468900000004,0.0006975525,0.011937086500000001,0.0040134946000000005,0.0336347558,0.0004093878,0.0114850737,0.054299254000000005,2.9130500000000005e-05,0.0005875629,0.021488850900000002,4.3418100000000004e-05,0.000521141,0.0009410424
0 to 2.5k,0.9982436895000001,1.657e-07,0.00012192420000000001,0.0014608338,2.5800000000000003e-08,1.02768e-05,6e-10,2.4556e-06,1.459e-07,4.7274e-06,1.8000000000000002e-09,4.1249999999999997e-07,0.0001541532,0.0,2.5e-09,1.3238e-06,0.0,1.8000000000000002e-09,3.6000000000000004e-09
0 to 2.5k,0.28955692050000004,0.0375690684,0.1297106594,0.0881350264,0.0156127689,0.0969320163,0.0078653144,0.0269725081,0.0153239146,0.0666044056,0.0029837342,0.0308632925,0.12148309500000001,0.0006846811000000001,0.0042903186,0.054277278500000005,0.0008757183,0.0046101264,0.0056491904
0 to 2.5k,0.9999190569,4.178e-07,2.9628e-06,6.609380000000001e-05,3.1589999999999996e-07,8.585e-07,1.3400000000000001e-08,2.6390000000000003e-07,2.14e-06,6.586e-07,9.679999999999999e-08,7.96e-08,4.037e-06,0.0,1.304e-07,1.6692999999999998e-06,0.0,3.6319999999999997e-07,6.635e-07
0 to 2.5k,0.7393165827,0.0042236792,0.0509683229,0.0827493742,0.0017386005,0.026878524600000002,0.0003415283,0.0062410478,0.0020705091,0.0177376382,0.00033414670000000003,0.0043815942,0.0494383872,1.0023300000000001e-05,0.0003377461,0.0125235002,1.91283e-05,0.0002873259,0.00040240720000000004
0 to 2.5k,0.9965638518000001,1.24233e-05,0.0002496341,0.0022780213,1.4205000000000002e-05,0.00021736150000000002,6.727999999999999e-07,1.6609500000000004e-05,2.3112e-05,0.0001067685,1.2656e-06,4.6382e-06,0.0003309834,2.1e-09,2.3719e-06,0.0001730828,8e-10,2.4454000000000003e-06,2.2130999999999996e-06
0 to 2.5k,0.7945032716,0.0139032071,0.015569183,0.0256357528,0.0139182108,0.020079454400000002,0.0048233336,0.0038472794,0.0156419408,0.0127487704,0.0035916117,0.0035700451,0.0177833978,0.0002760558,0.0060940669,0.027590798200000002,9.862650000000001e-05,0.0104580196,0.0098669911
0 to 2.5k,0.9638179541,0.0007543258,0.0045682695,0.016539268200000002,0.0004771652,0.0021211964000000002,0.0001342774,0.0005345709,0.0014385427000000001,0.0012698759,0.00039627820000000003,0.0003223418,0.0043549929,3.8535e-06,0.0002735982,0.0019321531,4.142699999999999e-06,0.0004747063,0.0005822788
0 to 2.5k,0.5903838873,0.0498997606,0.0108906003,0.0135274027,0.0467188656,0.0134278778,0.0130776251,0.0076873777,0.0446648449,0.020192815000000003,0.0119673721,0.012191550800000001,0.012101514300000001,0.0023677314000000002,0.0198988244,0.0433736257,0.0009165587000000001,0.0355167165,0.0511952005
0 to 2.5k,0.9964872599000001,4.569200000000001e-05,0.0002134538,0.0018532431000000001,6.4002e-05,0.00018501660000000002,7.109399999999999e-06,2.73453e-05,0.0001891902,0.0001176748,1.96399e-05,1.0241300000000001e-05,0.00034046900000000004,5.18e-08,4.00307e-05,0.00030094320000000004,1.48e-08,6.93769e-05,2.9260200000000005e-05
0 to 2.5k,0.9798434377,0.00015619130000000002,0.0028193395000000003,0.0104510486,8.03159e-05,0.0014651048000000001,7.6223e-06,0.00021644320000000002,0.000123501,0.0008518248,8.230499999999999e-06,0.0001003905,0.0029571524,5.94e-08,1.1136300000000002e-05,0.0008759109,6.17e-08,1.2016800000000002e-05,2.02499e-05
900k to 1B,0.1392696351,0.0033990229,0.0001288944,0.0003676201,0.0062099975,9.94164e-05,0.010685605,0.00012257390000000002,0.0354219824,0.0001260211,0.0559447184,0.00021722470000000001,0.0001407895,0.0069824723000000005,0.0523499101,0.0011426624,0.0013957846,0.3747240901,0.3112715781
0 to 2.5k,0.9963153005000001,4.45765e-05,0.00034987930000000004,0.0019311348,2.71386e-05,0.0002334905,9.474e-07,4.680060000000001e-05,4.215360000000001e-05,0.00020177890000000001,1.0765e-06,2.01091e-05,0.0005646733,3.3e-09,3.1846999999999998e-06,0.0002110728,1.9e-09,3.3471e-06,3.5973999999999996e-06
0 to 2.5k,0.7909327149000001,0.0079385564,0.0005084289,0.0012915118,0.0076463227,0.0003401556,0.0031472261,0.0005466715,0.0296740383,0.0007162965,0.0087560415,0.0009410018000000001,0.0006414474,0.0006949916,0.0142564075,0.0027328245,0.00021739290000000002,0.0578751937,0.07114288960000001
0 to 2.5k,0.6698796153000001,0.017963076,0.0400216542,0.0577960536,0.0129033169,0.0415281802,0.0030683435,0.0092977397,0.0115573341,0.0315389074,0.0028502997,0.008590553,0.0412978008,0.0001806973,0.0033152371,0.0398500413,0.0001370957,0.0037289995,0.0044948696000000005
0 to 2.5k,0.5788558125000001,0.0167879965,0.0007254691,0.0013697695,0.014865523200000001,0.00045348100000000004,0.0061322451,0.0008904411,0.0412943438,0.0010021223000000001,0.0162737537,0.0018834223000000001,0.0007974786,0.0020590255,0.0185489114,0.0035974551000000003,0.0006739625,0.09109544010000001,0.20269341770000002
0 to 2.5k,0.9910996556,0.0003260151,0.0010365542000000001,0.0029988715,0.00016140270000000002,0.0006808003000000001,6.0475e-06,0.00024281700000000002,0.00016865910000000002,0.0008352349,4.126e-06,0.0001612549,0.0015112658,4.77e-08,1.29974e-05,0.0007127113,2.8999999999999998e-08,1.4554900000000004e-05,2.7235800000000004e-05
0 to 2.5k,0.46465891600000003,0.0836706534,0.0331227183,0.0247831047,0.0412492603,0.031965401000000004,0.010763107800000001,0.023040132600000002,0.0389908776,0.0529046468,0.0038084057,0.0394016467,0.0485613421,0.0011832573,0.0128709609,0.057417232500000005,0.0007924084,0.0167046357,0.0141110867
0 to 2.5k,0.9996384382000001,1.2701e-06,2.0622800000000002e-05,0.00027996280000000003,7.623999999999999e-07,7.3754e-06,1.73e-08,1.8533e-06,2.4268999999999996e-06,5.8973e-06,5.4500000000000005e-08,5.226e-07,3.37109e-05,0.0,1.244e-07,6.8293e-06,0.0,1.711e-07,2.275e-07
0 to 2.5k,0.40730130670000003,0.0388368927,0.0976640582,0.0681681782,0.0137429312,0.0665079281,0.0036777430000000002,0.0280760489,0.0120069459,0.0699598417,0.0013056151,0.0353000425,0.1029345393,0.0002665603,0.0023890201,0.0458883122,0.0003585682,0.0023348336,0.0032805947
0 to 2.5k,0.9199078083000001,0.0041547208,0.0077576335000000005,0.018844921100000002,0.0031998118,0.0052106231,0.0010560662,0.0016233821,0.0060312222,0.0039459025,0.0020512433,0.0013780618000000001,0.007285867400000001,6.43249e-05,0.0017577269000000001,0.0076650945000000005,4.78982e-05,0.003259582,0.004757863
0 to 2.5k,0.9160203338,0.00040138070000000003,0.015642024600000002,0.0378132053,0.0001294489,0.0059140599,1.12255e-05,0.0012488439,0.0001806792,0.0040392661,1.04212e-05,0.0006022950000000001,0.016049578800000002,1.006e-07,1.36069e-05,0.001899262,2.3199999999999999e-07,9.2971e-06,1.47382e-05
0 to 2.5k,0.9999219179000001,3.9279999999999997e-07,4.5749e-06,5.969950000000001e-05,1.463e-07,1.1221e-06,1.3e-09,5.567e-07,4.4919999999999997e-07,1.4209e-06,2.6e-09,1.739e-07,8.536e-06,0.0,1.0100000000000001e-08,1.1032999999999999e-06,0.0,1.56e-08,3.7999999999999996e-08
0 to 2.5k,0.36575859790000004,0.0668064132,0.0398619026,0.0341451913,0.0531258248,0.0495473333,0.0256341733,0.0168215055,0.049023833100000004,0.0442179963,0.0134892715,0.0232869741,0.0429141559,0.0038592475000000003,0.0237958822,0.07154514640000001,0.0018370514,0.0365498513,0.0377797335
0 to 2.5k,0.8970207572000001,0.0007786683,0.0182940513,0.051355019200000004,0.0003426067,0.0066226861000000005,0.0001030659,0.0012634929,0.0008956628,0.0029276602,0.0002123945,0.0006530344000000001,0.0163422469,2.1469999999999995e-06,0.0001381298,0.0026650801000000003,4.3184e-06,0.00016864320000000002,0.0002103104
0 to 2.5k,0.9963786006,2.8111600000000004e-05,0.0004305932,0.0021286502000000002,1.1334200000000002e-05,0.0001593764,5.043e-07,4.164920000000001e-05,2.23072e-05,0.0001238344,6.14e-07,1.79881e-05,0.0005501533,1.9e-09,1.2438999999999999e-06,0.0001007168,2e-09,1.4576999999999998e-06,2.9478e-06
0 to 2.5k,0.9999825954,3.11e-08,5.671e-07,1.53239e-05,1.0700000000000002e-08,7.52e-08,1e-10,4.79e-08,7.83e-08,8.210000000000001e-08,7.000000000000001e-10,1.1699999999999999e-08,1.0087e-06,0.0,1.8000000000000002e-09,9.22e-08,0.0,3.9e-09,1.02e-08
0 to 2.5k,0.4692262411,0.030616702500000002,0.0813392699,0.076089479,0.016154190500000002,0.06891601530000001,0.0076451031,0.0170153789,0.0192835592,0.0443517119,0.0042819795,0.0176641438,0.078998737,0.0005784097,0.0057092328,0.0466530174,0.0005363954,0.0071323905,0.007808133500000001
0 to 2.5k,0.9228954315000001,0.0023757820000000003,0.005995586000000001,0.0173732657,0.0031020516,0.0069147744,0.0013991332,0.0009101391000000001,0.0065880259,0.0033083735,0.001576052,0.0005709775,0.0074906708,4.900840000000001e-05,0.0028498757,0.008922801400000001,1.4349400000000002e-05,0.0052471426,0.0024166647
0 to 2.5k,0.9856929779,0.0001713323,0.0016937567,0.0070580197,0.0001095553,0.001095347,8.4567e-06,0.00018023680000000002,0.0001543982,0.0007548727,1.0584400000000002e-05,8.707450000000001e-05,0.0020054837,6.93e-08,1.6763300000000003e-05,0.0009171459,5.39e-08,1.8397700000000002e-05,2.5669e-05
0 to 2.5k,0.9999706745,2.637e-07,9.426999999999999e-07,2.2617800000000002e-05,2.222e-07,4.0999999999999994e-07,2.8e-09,1.58e-07,9.86e-07,5.474999999999999e-07,1.24e-08,4.87e-08,1.9158e-06,0.0,4.54e-08,1.0944e-06,0.0,8.91e-08,1.1349999999999999e-07
0 to 2.5k,0.37017217280000003,0.0357276127,0.0710677728,0.070946008,0.0278782267,0.0905115008,0.0128559954,0.0175681747,0.026754336400000002,0.0575567372,0.0065981606,0.0174929425,0.08449222890000001,0.0010034459,0.0122609325,0.0747280419,0.0005947016,0.0137498192,0.008041072600000001
0 to 2.5k,0.8659065366,0.0043545021,0.006161877400000001,0.018092513100000002,0.0075726635,0.0087886201,0.0038853951000000003,0.0012356889,0.014628611500000001,0.0046490161,0.0053115911000000005,0.0008415041,0.0080726827,0.0002027358,0.0092524774,0.015846589600000002,4.5519500000000004e-05,0.0184171014,0.0067345854000000005
0 to 2.5k,0.8429465890000001,0.0040656724,0.0236656331,0.0477259196,0.0023421780000000003,0.0162239783,0.0005495323,0.0036601822,0.0036797642,0.011246293800000001,0.0006212771,0.0025962288,0.0264271926,1.74594e-05,0.0007990799,0.0118417442,1.8785e-05,0.0008454314,0.0007272133
0 to 2.5k,0.9456318021000001,0.0021265901000000003,0.006120075,0.0162155647,0.0012444583,0.0032777854,0.0003943102,0.0012253860000000002,0.0041995686,0.0025965781,0.0006448546,0.0009284021000000001,0.0081785722,1.36154e-05,0.0010330311,0.0035395308,1.1702100000000001e-05,0.0016578912000000002,0.0009601958
0 to 2.5k,0.7520355582,0.013143359700000001,0.0185472649,0.030788308,0.0148879606,0.0256412495,0.0062794578,0.0044886009000000004,0.017936293000000002,0.017142193400000002,0.0038361493,0.0039196266,0.023231124500000002,0.0003740622,0.008759697,0.038622271300000004,0.0001237348,0.0131114544,0.0071320017000000005
0 to 2.5k,0.5977987051,0.0128910234,0.0776739419,0.0912456289,0.0057064276,0.0400092341,0.0032009331,0.0119682029,0.011083878600000001,0.0241289623,0.0025094913,0.0102703944,0.0794630125,0.0001871192,0.0030741766000000003,0.0213753358,0.0002644309,0.0039648195,0.0031844852
0 to 2.5k,0.8302375674,0.0139874751,0.0157918278,0.024341668900000002,0.008785955600000001,0.0137361046,0.0018332882,0.005743799700000001,0.012090072,0.015522083300000001,0.0015785879,0.0060710483,0.0203484781,0.00010445840000000001,0.0031552345,0.0189451799,6.904340000000001e-05,0.0040437775,0.0036143938000000003
0 to 2.5k,0.9982111454,8.98735e-05,0.00011395300000000001,0.0005979661,6.090510000000001e-05,6.95449e-05,3.8835999999999995e-06,3.8062600000000004e-05,0.0002042639,9.634700000000002e-05,5.0354e-06,2.3946300000000005e-05,0.0002417184,3.06e-08,2.6423100000000005e-05,0.00014476700000000002,1.1000000000000001e-08,4.61827e-05,2.5955900000000003e-05
